web-scraper-order,web-scraper-start-url,next_button,next_button-href,content









</div></div>"
"1531872627-3143","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-2","Next Section","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-361","<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197261767-div2-361""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197261767-div2titlemilestone-361"" id=""actrade-9780197261767-div2titlemilestone-361"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000357-title-"" id=""actrade-9780197261767-milestone-750"" class=""lineMilestone""></span>357. Richard Thelwall<span class=""br""></span>Annamaboe, 24 July 1683</h2>
<p>This serves cheiefly for covert to the inclosed June monthly accompt, which hope will find right and make noate accordingly. On my letter dated the 20th June past will see there was 14m on June accompt and on the 8th July 11m sent, soe there is on July months accompt 21m 40 14a 3ta. Yesterday morning arrived att Agga a great canoe to Yaboyes with cowes, as Francis Nixon writes mee, whoe saith Mr Groome was att Accra with slaves.</p></div></div>"
"1531874766-3292","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-2","Next Section","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-4","<div id=""contentRoot""><div class=""div4 letter sub-work""><a name=""actrade-9780197261767-div4-4""></a><h4><span nearest-note="""" sortable-milestone=""actrade-9780197261767-div4titlemilestone-4"" id=""actrade-9780197261767-div4titlemilestone-4"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000499-title-"" id=""actrade-9780197261767-milestone-1217"" class=""lineMilestone""></span>499. Samuell Starland<span class=""br""></span>From aboard the Affrican Merchant, riding off Cormanteen, 28 Aug. 1681</h4>

<p>These are to satisfie you that wee have possession of the small shipp with little damage, onely the master of her wounded in the hand, but on our side noe hurt at all.<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197261767-milestone-1218"" id=""legend-actrade-9780197261767-milestone-1218""><a href=""#paratextdiv-actrade-9780197261767-note-439"" id=""actrade-9780197261767-milestone-1218"" class=""milestoneText marker""><sup>2</sup></a></span> There is all their men come in the canoe, onely two which is left aboard. According to your order I have sent the key of the masters chest to your worshipp, <span id=""page261"" class=""page-break""><span id=""actrade-9780197261767-milestone-1219"">pg 261</span></span>hee desireing that hee might bring itt up with him, and I have also the supracargoes chest a board of mee. I cannot give your worshipp any further account as to what she has aboard as yett. I begg your worshpps order in what I shall doe.</p></div></div>"
"1531876370-3401","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-2","Next Section","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-110","<div id=""contentRoot""><div class=""div4 letter sub-work""><a name=""actrade-9780197261767-div4-110""></a><h4><span nearest-note="""" sortable-milestone=""actrade-9780197261767-div4titlemilestone-110"" id=""actrade-9780197261767-div4titlemilestone-110"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000597-title-"" id=""actrade-9780197261767-milestone-1437"" class=""lineMilestone""></span>597. Samuell Rickard<span class=""br""></span>From aboard the Unblessed Blessing, 13 Aug. 1681</h4>
<p>These give you an account that Mr James Nightingale hath been on board us in his <span id=""page310"" class=""page-break""><span id=""actrade-9780197261767-milestone-1438"">pg 310</span></span>passage to Wyamba, that our boate hath been that way 15 or 16 dayes, [it?] hath sent me up 4 men 4 woemen Negroes. Find slaves hard to come by both at Annamaboe and all other places. Have now on board 153 Negroes, 100 of them woemen kind. Have disposed of almost all our goods except powder, gunns and iron, and baftas. Sletias and sayes being the principle goods where the shipp lies. If you please to help mee with more sletias and sayes, allejars or such goods as you have it may be I may purchase more slaves at Annamaboe.</p>
<p>I heare of a case of sletias at Annamaboe, which if you please to order mee ly convenient to receive I sell them for 8 angles, in account you can gett noe more for them ashoare. I have indeavoured to gett what slaves I can for money, knowing that I have not goods to procure above halfe my number, and have laid out 8 marke. Find I cannot procure Negroes without goods and know not where to goe or how to come by my number, being well inform'd that both French and Dutch, as far as Arda, doth blow upon gold without goods, there haveing been soe many att the say [= essay?] before mee. I find I cannot sell gunns, powder or iron, which goe a great way in the vallue of my less than 600£ cargoe. I am in great straite, not knowing what to doe. My provisions goes short for white men, haveing laien 90 odd dayes since I came to Capo Corsoe, and on my voyage to this time, 9 months. I intend to come to Capo Corsoe about Monday or Tuesday next.</p>
<p>[PS] My yaule went yesterday to our long boate. At her returne I intend for Capo Corsoe.</p></div></div>"
"1531870075-2971","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-2","Next Section","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-189","<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197261767-div2-189""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197261767-div2titlemilestone-189"" id=""actrade-9780197261767-div2titlemilestone-189"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000186-title-"" id=""actrade-9780197261767-milestone-456"" class=""lineMilestone""></span>186. Arthur Richards<span class=""br""></span>Anishan, 27 June 1682</h2>
<p>Yours I received this day concerning 9 or 11 hand canoes. In answer to your Worships first letter about canoes, I wrote you that I had one 9 hand canoe but she <span id=""page86"" class=""page-break""><span id=""actrade-9780197261767-milestone-457"">pg 86</span></span>was not come downe to the waterside, as shee is not yett, when shee comes shall give you an account of itt, before I cannot give you any account att all concerning the price, haveing not as yett seen her, though have given earnest for her and have secured her from being sold to any body but myselfe or your order. [I] wish I may gett her downe time enough for Captain Norths service, I will use my endeavour to doe itt.</p>
</div></div>"
"1531871490-3068","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-2","Next Section","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-286","<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197261767-div2-286""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197261767-div2titlemilestone-286"" id=""actrade-9780197261767-div2titlemilestone-286"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000282-title-"" id=""actrade-9780197261767-milestone-631"" class=""lineMilestone""></span>282. Richard Thelwall<span class=""br""></span>Annamaboe, 6 July 1682</h2>
<p>Yesterday I received yours, and as in ordered have made bargaine with the Cabisheers for 500 chests of corne att 2 angles per chest, and their canoes to carry itt aboard, but itt is their custome they will have something, they will not make a dry bargaine; they tell me I shall have itt all in a few dayes. This morning they have brought in 20 in 30 chests, and have sent their people into the country for to gett the rest. I have made noate of the brandy, iron and perpetuanoes that comes by Captain North, for which I returne your honour many thanks. In 2 or 3 dayes shall send June account with the ballance.</p>
</div></div>"
"1531872400-3129","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-2","Next Section","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-347","<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197261767-div2-347""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197261767-div2titlemilestone-347"" id=""actrade-9780197261767-div2titlemilestone-347"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000343-title-"" id=""actrade-9780197261767-milestone-730"" class=""lineMilestone""></span>343. Richard Thelwall<span class=""br""></span>Annamaboe, 15 May 1683</h2>
<p>Last night arrived in Anishan roade one of the interlopers that the Frenchmen taken, most barbarously used, they told the canoemen that Captain Lumley lay att Lague, most desperatly wounded and his ship disabled. They have taken out all the goods, water etc., they lett only Captain Lumley and Captain Summervills ships goe. Agent Pearsons attendant and Captain Thompsons ships they tooke with them, they are resolved for to have a bout with the Companys ships att Arda, for they think they have gold chests, and they are resolved for to have them,<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197261767-milestone-731"" id=""legend-actrade-9780197261767-milestone-731""><a href=""#paratextdiv-actrade-9780197261767-note-257"" id=""actrade-9780197261767-milestone-731"" class=""milestoneText marker""><sup>62</sup></a></span> soe thought fitt to acquaint your honour [so] that Captain Lumley may have some helpe sent him.</p></div></div>"
"1531877030-3447","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-2","Next Section","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div3-25","<div id=""contentRoot""><div class=""div3""><a name=""actrade-9780197261767-div3-25""></a><h3><span nearest-note="""" sortable-milestone=""actrade-9780197261767-div3titlemilestone-25"" id=""actrade-9780197261767-div3titlemilestone-25"" class=""lineMilestone""></span>Unidentified ship, Commander William Maple</h3>
</div></div>"
"1531867689-2800","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-2","Next Section","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-18","<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197261767-div2-18""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197261767-div2titlemilestone-18"" id=""actrade-9780197261767-div2titlemilestone-18"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000017-title-"" id=""actrade-9780197261767-milestone-94"" class=""lineMilestone""></span>17. Marke Bedford Whiting<span class=""br""></span>Succondee Factory, 8 Sept. 1683</h2>
<p>Your Worships of the 5th instant is come to hand per Docter Meade, whoe arrived here just as James Parris was dying, soe that Docter Meade could not assist him, but [he] dyed presently after his arrivall, wee tooke care to see him buried decently. As to what your Worship mentions concerning a brick house, I only desired your Worship to furnish us with a new thatcht house on the top of the hill that if any fire should happen in the towne, none could doe us any harme. Docter Meade can give your Worship an account of this that I live in, haveing noe roome to stow the</p>
<p><span id=""page13"" class=""page-break""><span id=""actrade-9780197261767-milestone-95"">pg 13</span></span>Companys goods I am forct to sett people to watch a nights, had itt not been don, the other night, I might have lost a parcell of goods, some of the Blacks in the night haveing lifted up the thatch for that purpose. I am in want for those goods which I wrote for in my last, but sheets and boysado's especially.</p></div></div>"
"1531876533-3413","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-2","Next Section","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-119","<div id=""contentRoot""><div class=""div4 letter sub-work""><a name=""actrade-9780197261767-div4-119""></a><h4><span nearest-note="""" sortable-milestone=""actrade-9780197261767-div4titlemilestone-119"" id=""actrade-9780197261767-div4titlemilestone-119"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000605-title-"" id=""actrade-9780197261767-milestone-1453"" class=""lineMilestone""></span>605. Edward Hill<span class=""br""></span>On board the ship Charles, Anamaboe Road, 31 Jan. 1681/2</h4>
<p>Yours of the 26th instant I received, with the goods therein mentioned, and shall duely observe your orders for the disposall of them. As for the sletias they are all gone, soe desire I may have a supply of both sorts, having sent my boat up to receive what you please to order me. I want now 120 chests corne to compleat my complement, which is ready.<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197261767-milestone-1454"" id=""legend-actrade-9780197261767-milestone-1454""><a href=""#paratextdiv-actrade-9780197261767-note-513"" id=""actrade-9780197261767-milestone-1454"" class=""milestoneText marker""><sup>76</sup></a></span></p>
</div></div>"
"1531874140-3249","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-2","Next Section","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-467","<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197261767-div2-467""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197261767-div2titlemilestone-467"" id=""actrade-9780197261767-div2titlemilestone-467"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000460-title-"" id=""actrade-9780197261767-milestone-1017"" class=""lineMilestone""></span>460. Robert Young &amp; James Nightingale<span class=""br""></span>James Fort, Accra, 12 July 1683</h2>
<p>This accompany's Mr Hassell whoe imbarques along with Mr Towgood,<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197261767-milestone-1018"" id=""legend-actrade-9780197261767-milestone-1018""><a href=""#paratextdiv-actrade-9780197261767-note-343"" id=""actrade-9780197261767-milestone-1018"" class=""milestoneText marker""><sup>67</sup></a></span> and according to your Worship and Councills orders have sealed his chest and scretore up and have delivered them to Charles to take care of the seale of them. I was forct to seale them with Mr Hassells seale, because mine with Mr Nightingall's was on board Mr Sheares, but I shall send itt up enclosed in a letter by Captain Quow. I with Mr Nightingale have given him a receipt for all the goods and what wee found in the Castle. I hope wee shall have itt in a little better case then itt is at present.</p>
<p>[PS] I have received of Mr Hassell 3 marks, 2 ounces and 1 taccoe of gold for the ballance of his account and have taken Charles Towgoods receipt for the same.</p></div></div>"
"1531876045-3378","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-2","Next Section","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-87","<div id=""contentRoot""><div class=""div4 letter sub-work""><a name=""actrade-9780197261767-div4-87""></a><h4><span nearest-note="""" sortable-milestone=""actrade-9780197261767-div4titlemilestone-87"" id=""actrade-9780197261767-div4titlemilestone-87"" class=""lineMilestone""></span><span id=""page299"" class=""page-break""><span id=""actrade-9780197261767-milestone-1398"">pg 299</span></span><span nearest-note="""" sortable-milestone=""000000577-title-"" id=""actrade-9780197261767-milestone-1399"" class=""lineMilestone""></span>577. Robert Hollings<span class=""br""></span>Alampo, 25 March 1681</h4>
<p>Per this conveyance your Worshipp will receive the needfull menconed as to the ships dispatch. I have farther thought it requisite to acquint your Worshipp of our way in negotiacon, vizt Mr James Nightingale continued ashore at the severall places of trading, for which there is an absolute necessity, per reason wee meete interlopers, Portugues and Dutch ships, where wee come. I send him what goods he writes for, and soe far as I can yett perceive hee does use the utmost of his endeavour for the Royall Company intrest. I goe some times on shore to inspect his actions, and shall continue in the same while wee are upon the coast, and at the shipp[s] dispatch shall carefully render your Worshipp a faithfull accompt of all transactions etc.</p>
</div></div>"
"1531876803-3431","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-2","Next Section","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-136","<div id=""contentRoot""><div class=""div4 letter sub-work""><a name=""actrade-9780197261767-div4-136""></a><h4><span nearest-note="""" sortable-milestone=""actrade-9780197261767-div4titlemilestone-136"" id=""actrade-9780197261767-div4titlemilestone-136"" class=""lineMilestone""></span><span id=""page318"" class=""page-break""><span id=""actrade-9780197261767-milestone-1479"">pg 318</span></span><span nearest-note="""" sortable-milestone=""000000619-title-"" id=""actrade-9780197261767-milestone-1480"" class=""lineMilestone""></span>619. Richard Shepheard<span class=""br""></span>Aboard the St George, 6 June 1682</h4>
<p>This inclosed is one I writt you of the 4th instant att receipt of yours by my Docter and I expected to have sent my boate up that night, but you are very sencible that wee have noe oppertunity of good weather and itt is very uncertaine when wee shall have any faire weather, and for my comeing I dare not venture, as not being well. Soe if your Worship pleases to send my dispatches and what else you please by Captain Shears, for I understand he is a comeing downe, and if your Worship sends any body downe with the child I will endeavour to send them up againe in my boate.</p>
<p></p><blockquote class=""prosequoteType""><p>[Shepherd proceeded to Whydah, where he arrived on 20 June 1682 (<a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-500#actrade-9780197261767-milestone-1173"">no.492</a>).]<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197261767-milestone-1481"" id=""legend-actrade-9780197261767-milestone-1481""><a href=""#paratextdiv-actrade-9780197261767-note-521"" id=""actrade-9780197261767-milestone-1481"" class=""milestoneText marker""><sup>84</sup></a></span></p></blockquote><p></p>
</div></div>"
"1531874914-3301","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-2","Next Section","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-13","<div id=""contentRoot""><div class=""div4 letter sub-work""><a name=""actrade-9780197261767-div4-13""></a><h4><span nearest-note="""" sortable-milestone=""actrade-9780197261767-div4titlemilestone-13"" id=""actrade-9780197261767-div4titlemilestone-13"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000508-title-"" id=""actrade-9780197261767-milestone-1237"" class=""lineMilestone""></span>508. Samuell Starland &amp; Arthur Richards<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197261767-milestone-1238"" id=""legend-actrade-9780197261767-milestone-1238""><a href=""#paratextdiv-actrade-9780197261767-note-446"" id=""actrade-9780197261767-milestone-1238"" class=""milestoneText marker""><sup>9</sup></a></span><span class=""br""></span>Anishan Road, 4 May 1682</h4>
<p>These are to give your Worship an account that this morning the Curranteer and Cabisheers of Anishan held their pallavora with severall of the Arcanies, and when satisfaction was demanded for their tradeing with interlopers their answer was that the loss of their goods they thought was enough, and as for any other satisfaction they would not give any thing. They have nothing to say to Mr Richards, only that hee had made them pay for that hee had given them before, and for the townes people they say that they had noe hand in the matter, soe this is all the satisfaction that I heare is like to be given by either of them. Mr Richards this afternoon sent off 13 iron barrs and towards night came off himselfe, hee told mee without any hinderance att all, and tomorrow morning I intends to goe ashoare againe and if hee finds not other satisfaction intends for to send off all the goods if not prevented. The demand made by him was that those two Anishan people that was the first actors should be turned out of the towne, and that the second of the Arcanies and the two that were taken with the goods should be sent up to your Worship, and 40 marke of gold should be paid besides. I have the Curranteer's sonn board still and the Braffo's sonn, soe expecting your Worships further order, haveing not elce to give your Worship an account but leaving the rest to Hansico.<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197261767-milestone-1239"" id=""legend-actrade-9780197261767-milestone-1239""><a href=""#paratextdiv-actrade-9780197261767-note-447"" id=""actrade-9780197261767-milestone-1239"" class=""milestoneText marker""><sup>10</sup></a></span></p></div></div>"
"1531871322-3056","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-2","Next Section","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-274","<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197261767-div2-274""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197261767-div2titlemilestone-274"" id=""actrade-9780197261767-div2titlemilestone-274"" class=""lineMilestone""></span><span id=""page111"" class=""page-break""><span id=""actrade-9780197261767-milestone-610"">pg 111</span></span><span nearest-note="""" sortable-milestone=""000000270-title-"" id=""actrade-9780197261767-milestone-611"" class=""lineMilestone""></span>270. Richard Thelwall<span class=""br""></span>Anamaboe, 20 Apr. 1682</h2>
<p>Just now I received yours whereby I understand [you] admire [you] have not heard from mee. In my two former I advised your honour the ways are stopped soe that there are few slaves and little trade. I have in irons but 6 men slaves and I beleeve shall gett but 5 of them, but I am promised if any slaves come I shall have them. As to corne it is very scarce, I have but 26 in 28 chests. I will assure your honour I will doe what possible I can for to gett slaves and corne, being boathe scarce att present.</p>
</div></div>"
"1531872160-3113","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-2","Next Section","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-331","<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197261767-div2-331""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197261767-div2titlemilestone-331"" id=""actrade-9780197261767-div2titlemilestone-331"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000327-title-"" id=""actrade-9780197261767-milestone-706"" class=""lineMilestone""></span>327. Richard Thelwall<span class=""br""></span>Anamaboe, 22 March 1682/3</h2>
<p>Last night I received yours whereby I understand Captain Rickard and Captain Low is on the coast, and that Captain Waugh is at Capo Corso. I have acquainted Captain Woollifords two mates, to tell him that your Honour desires him to stay until Saterday; and then he should not faile of his dispatches. This day Captain Woollifords corne will be all aboard. As to the Fanteens they are as great rogues as ever they was. Yesterday they beat John Ratclift as he was looking for to see the corne goe downe to the waterside. I sent to the Captain of the towne and Mareene and they have put the man in irons and they say they will punish him. Indeed I beleive veryly they will never be quiett unless they have war to bring them low, which must be done by some neighbouring nation and they not know who it is that setts them on; and then they would be glad to come to the English for help.</p>
<p>[PS] I am forct at present not to take much notice, for if should would not let the corne nor anything come in or goe out here.</p>
</div></div>"
"1531871882-3094","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-2","Next Section","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-312","<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197261767-div2-312""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197261767-div2titlemilestone-312"" id=""actrade-9780197261767-div2titlemilestone-312"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000308-title-"" id=""actrade-9780197261767-milestone-674"" class=""lineMilestone""></span>308. Richard Thelwall<span class=""br""></span>Annamaboe, 15 Nov. 1682</h2>
<p>Yesterday by the 9 hand canoe I received yours with 170 iron barrs, and before by the small canoe 30, which makes in all 200, and 4 bailes of perpetuano's and 1 baile of sayes, which have given creditt for accordingly, and as inordered I have sent Charles Roberts up, soe hope when the powder is don your Honour will send Charles Roberts downe againe, for I have but few people here and most of them lame. Inclosed is October accompt, which hope will find right and make noate accordingly, the ballance I sent up by Evan Price and 2 marks, 4 ounces, and 1 angle on November accompt as per accompt appears. On the 12 October I sent 11 m 1o 1a 10ta, whereof 10m was on October accompt, and by Evan 9m, whereof 6m 3o 15a is on October accompt and 2m 4o la on November accompt. This day our towne Arcanies come and to morrow the Arcanies from Cormanteen, soe I beleeve in a few day's these goods will be gon, and as yett the pallavora is not ended soe hope your Honour will excuse my goeing up to Cabo Corsoe. Indeed I cannot tell but these people may play the rogue in my absence, for I know these people are great rogues.</p></div></div>"
"1531877067-3449","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-2","Next Section","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div3-26","<div id=""contentRoot""><div class=""div3""><a name=""actrade-9780197261767-div3-26""></a><h3><span nearest-note="""" sortable-milestone=""actrade-9780197261767-div3titlemilestone-26"" id=""actrade-9780197261767-div3titlemilestone-26"" class=""lineMilestone""></span>The <span class=""textNode""><i>Lisbon Merchant</i></span>, Commander William Woolliford</h3>
  <div class=""div4 prelim""><a name=""actrade-9780197261767-div4-151""></a><p>[Woolliford was at Anomabu, 20–23 March 1683, landing goods and taking in corn (nos <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-330#actrade-9780197261767-milestone-705"">326</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-331#actrade-9780197261767-milestone-706"">327</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-333#actrade-9780197261767-milestone-708"">329</a>.329).]</p></div>

</div></div>"
"1531875095-3315","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-2","Next Section","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-26","<div id=""contentRoot""><div class=""div4 letter sub-work""><a name=""actrade-9780197261767-div4-26""></a><h4><span nearest-note="""" sortable-milestone=""actrade-9780197261767-div4titlemilestone-26"" id=""actrade-9780197261767-div4titlemilestone-26"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000520-title-"" id=""actrade-9780197261767-milestone-1266"" class=""lineMilestone""></span>520. Hugh Shears<span class=""br""></span>Aboard the John, Alampo Road, 30 Jan. 1681/2</h4>
<p>This is to give your Worship and Councill an account that all the goods are disposed off, all to 1 barrell of powder and 13 musquetts. Wee have on board 26 men slaves, 23 woemen and 1 girle. Soe this night if God willing wee shall beginn to make our best way for Capo Corso. Mr Towgood carryes the account with him.</p>
<p></p><blockquote class=""prosequoteType""><p>[In February 1682, Shears was at Accra, where he delivered goods for the factory, and from where he was expected to return to Cape Coast (<a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-430#actrade-9780197261767-milestone-914"">nos 423–5</a>); on 30 March he was at Anomabu, where he also delivered goods ashore (<a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-270#actrade-9780197261767-milestone-602"">no.266</a>).]</p></blockquote><p></p>
</div></div>"
"1531870028-2968","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-2","Next Section","http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-186","<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197261767-div2-186""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197261767-div2titlemilestone-186"" id=""actrade-9780197261767-div2titlemilestone-186"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000183-title-"" id=""actrade-9780197261767-milestone-452"" class=""lineMilestone""></span>183. Arthur Richards<span class=""br""></span>Anishan, 20 May 1682</h2>
<p>Yours I received this morning, wherein I find your Worship desires to know what I have done in the palavora. I have not done nor cannot myselfe doe anything more then what I wrote you last, yett have done my endeavour, only have in your worships name perswaided the Curranteer to goe to Capo Corso to make up all differences himselfe, and to him I referr your Worship, he sayes he will goe up on Wednesday next. I desire noe goods yett, haveing noe trade here, and the Arcanies say they will not trade here if I give them not the goods seized on againe.</p>
<p>[PS] I have been since Fryday every night endeavouring to goe up to Capo Corso but the weather would not permitt.</p></div></div>"
