web-scraper-order,web-scraper-start-url,next_button,next_button-href,content
1531435099-2208,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-2,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-545,"<div id=""contentRoot""></div>"
1531413503-1130,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-2,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-185,"<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197263921-div2-185""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197263921-div2titlemilestone-185"" id=""actrade-9780197263921-div2titlemilestone-185"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000183-title-"" id=""actrade-9780197263921-milestone-644"" class=""lineMilestone""></span><b>183</b>. Thomas Stephenson<span class=""br""></span>Succondee Fort, 26 June 1692</h2>

<p>This comes at the charge of Mr Francis Phillips, who haveing gott a violent flux desires your Worships to send up Doctor Dowglas, by whos[e] means he hopes to attain some relife. I advised you before of Asherees panyarring of Yanky. Yesterday Yankys cosen came with ane army of about 500 men here.<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-645"" id=""legend-actrade-9780197263921-milestone-645""><a href=""#paratextdiv-actrade-9780197263921-note-375"" id=""actrade-9780197263921-milestone-645"" class=""milestoneText marker""><sup>36</sup></a></span> The towns people that belongs to Ashree did oppose them a little whill but was defeated and about 40 or 50 killed, the town plundred and above 100 women and children panyard and carried away. The rest of the men are fled to Ashree, who lieth at Dickes Cove, so that I do not know what we shall do for provitions.</p>
</div></div>"
1531421138-1511,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-2,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-312,"<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197263921-div2-312""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197263921-div2titlemilestone-312"" id=""actrade-9780197263921-div2titlemilestone-312"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000309-title-"" id=""actrade-9780197263921-milestone-973"" class=""lineMilestone""></span><b>309</b>. Edward Searle<span class=""br""></span>Commenda, 7 March 1694/5</h2>

<p>Capt. Piles is now come to anchor in the roade. Tomorrow shall take ashore what you have sent except the powder, John Cabess and all the people being gone, soe that I have not any to supply. What I have is sufficient for the defence of the fort, &amp; as much as our powder roome will hold. When I have occasion will send for [ms 'fort'] it, or he shall bring it you againe. We live now as if we were in the woods, nobody comes ney us nor I hear nothing of the country palaveras. Here is
<span id=""page161"" class=""page-break""><span id=""actrade-9780197263921-milestone-974"">pg 161</span></span>not a man or woman left or a canoe to send you a letter, if never soe great occasion. This is the canoe you sent to carry the men ashore you have sent to the Adoomes.<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-975"" id=""legend-actrade-9780197263921-milestone-975""><a href=""#paratextdiv-actrade-9780197263921-note-517"" id=""actrade-9780197263921-milestone-975"" class=""milestoneText marker""><sup>62</sup></a></span> Cabo Corso canoes will be verry convenient to stay either aboard or ashore, for we shall not know of any thing the Dutch designe till it is come upon us. I should be verry glad to hear of the two canoemen I write you of the other day, who are still in the towne. I was in hopes to have had the canoes full of lyme this morning, what you sent was used yesterday &amp; we have nothing today if we are not better supplyed. Men canot live here in the rains, if we are not molested before. Yesterday the Dutch toock a slave of the Companys out of our canoes, upon which I went to the water side my selfe &amp; there I found a white sentinell &amp; many blacks to overlook us, so I demanded his reason, and he told me it was his Copemans orders. I tould him he should not come nigh the canoes nor concerne himselfe with anything therein, if the Cheif had anything to say to me I would stay whilst he send to the Cheif, which he did and he came. So soone as his boy told him the slave was the Companys he turned him out of the Castle before him when he came. I asked him whither he had any order to molest me and paniare the Companys slaves, &amp; that I had lost severall, one of which I found in his hands, and from him the rest would be expected, if they are not found elsewhere. Here is five still missing, &amp; I beleive I shall never hear of them any more. He as good [as] told me him selfe that we should not live here long, and that what we lost we might write of it into England &amp; there get satisfaction. Capt. Keck has given you his opinion of the fort,<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-976"" id=""legend-actrade-9780197263921-milestone-976""><a href=""#paratextdiv-actrade-9780197263921-note-518"" id=""actrade-9780197263921-milestone-976"" class=""milestoneText marker""><sup>63</sup></a></span> and if you designe to hold it by force we must have lyme to raise the worck out of hand.<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-977"" id=""legend-actrade-9780197263921-milestone-977""><a href=""#paratextdiv-actrade-9780197263921-note-519"" id=""actrade-9780197263921-milestone-977"" class=""milestoneText marker""><sup>64</sup></a></span> I hope Taggee will beate the Quiferas, that we might have John Cabess here, for after all the charges the Company have been at should verry unwillingly loose the possession.</p>
</div></div>"
1531403305-620,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-2,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-16,"<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197263921-div2-16""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197263921-div2titlemilestone-16"" id=""actrade-9780197263921-div2titlemilestone-16"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000015-title-"" id=""actrade-9780197263921-milestone-101"" class=""lineMilestone""></span><b>15</b>. Francis Smith<span class=""br""></span>Dickies Cove Fort, 4 Dec. 1692</h2>

<p>This serves only to certifie you that there is a Dutch interloper in the road and in the offen [= offing] two or 3 ships, what they are I dont know. Yesterday pas[s]ed by two Portug[u]eeze which the Dutch has taken.<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-102"" id=""legend-actrade-9780197263921-milestone-102""><a href=""#paratextdiv-actrade-9780197263921-note-89"" id=""actrade-9780197263921-milestone-102"" class=""milestoneText marker""><sup>55</sup></a></span></p>
</div></div>"
1531434438-2175,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-2,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-534,"<div id=""contentRoot""></div>"
1531409295-920,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-2,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-115,"<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197263921-div2-115""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197263921-div2titlemilestone-115"" id=""actrade-9780197263921-div2titlemilestone-115"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000114-title-"" id=""actrade-9780197263921-milestone-459"" class=""lineMilestone""></span><b>114</b>. Henry Vincent<span class=""br""></span>Dickies Cove, 4 June 1697</h2>

<p>Yours of the 18 and 24 last past I have received, with the three barrells of powder on accompt of the Royall African Company of England. I am sorry for the mischance the other canoa mett with at Comenda.<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-460"" id=""legend-actrade-9780197263921-milestone-460""><a href=""#paratextdiv-actrade-9780197263921-note-288"" id=""actrade-9780197263921-milestone-460"" class=""milestoneText marker""><sup>254</sup></a></span> I have observed your orders and sent Howard, slaves and corn to Cape Tres Pointas the same day the canoa came. As to the natives I cannot see but they are wholly reconciled to the English, for since my last Captain Ainam has been here, and took a feitich to be <span id=""page73"" class=""page-break""><span id=""actrade-9780197263921-milestone-461"">pg 73</span></span>true to the English, but would not come to the Castle till his cozen at Cabo Corso be delivered to him, the which he made me promise to write to you and send him your answer. However he took a feitich not to hinder us any way, nor panyar our people (which he remaines firm to), so that now no body molests us. Here was lately the Dutch Generalls boy came to make a pallaver with the Antas, his business was to gett them to fight Great Taggee,<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-462"" id=""legend-actrade-9780197263921-milestone-462""><a href=""#paratextdiv-actrade-9780197263921-note-289"" id=""actrade-9780197263921-milestone-462"" class=""milestoneText marker""><sup>255</sup></a></span> and offered them money (how much I know not), but they refused all offers, and sent me word of itt next day by my boy, who was there, which refusall I encouraged them in, and reminded them of their feitiches, and now they seem very true, soe hope all will continue well. As to the measure of the corne, I advised you before [I] was sick when it came, and left the measureing to the Serjeant, soe when the slaves returne from Cape Tres Pointas, shall measure it, and advise you of. I have nothing to advise of any shipping but those that are past by and hope safe with you, which would have done sooner but want canoas, soe hope you will please to order two up.</p>
<p>PS. Pray send me some paper, the last you send being lost at Commenda, as also the ironwork. As to the necessaryes have sent you the Gunners note.</p>
</div></div>"
1531431795-2043,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-2,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-490,"<div id=""contentRoot""></div>"
1531406562-783,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-2,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-70,"<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197263921-div2-70""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197263921-div2titlemilestone-70"" id=""actrade-9780197263921-div2titlemilestone-70"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000069-title-"" id=""actrade-9780197263921-milestone-306"" class=""lineMilestone""></span><b>69</b>. Richard Goreing<span class=""br""></span>Dickis Cove Fort, 30 Jan. 1694/5</h2>

<p>Yours of the 26<sup>th</sup> instant [received], wherein I am very much conserned that you should charge me with ile actions. As to this matter, I can when ever occasion serves answer to any that shall call me to an accompt for any misdemeanour I have done eather to the Companey or your honours, and as to what you desiered to know conserning the slaves defferance, that I am very ignorant thereof, for I never ever saw or heard of any deffe[rance] that ever where amongst them, butt a great deale of friendship, and [they] does as much woorke as for there number as any one [= on] the Coast, and [as] to any palaver that any one of them had I never heard of nore lifted my hand up against them sence I came. Therefore, worthey Sirs, if you doe not think me capable of management of this post nor of the Companys service, I shall be very willing to returne from whence I came, or serve you in any other place you may think I can content you, or otherwayes I shall be very uneasssie, for its the onely thing I desier to live under what government soever, and to further confermation conserning the slaves [it] is not soe long sence Capt. Piles and Doctor Jayton's [= Jackson] whent from hence, which please to informe yourselfe of them. I have here sent one Richard Richa[rd]son, haveing some small matter f[o]r to settele [= settle] with the Captain, and pray informe yourselfe of him, or else I will send Harrey the <span id=""page47"" class=""page-break""><span id=""actrade-9780197263921-milestone-307"">pg 47</span></span>Bomboy if you please or any slave. Captain Dicke desier you to send him 3 yards of scarlett cloath dew [= due] to him sence Christmas, &amp; I desier you to send by the next cannoe the woman slave I sent, or any other, for this I have has a woorme, that she cannot goe, and to that palaver I made for Cape Cost Tom and Hansicoe, I wrote you formerly that Cape Cost Tom son and Hansicoes [slave] and a son of Henery the Bumboys where all three equally conserned in the robberey. I charge you two oz and Harry the Bumboy one.</p>
<p>[PS] This serves to acquaint you that as Quashe the carpenter haveing been sick for week he asked me leave to goe to Cape Coast Castle, that I told him it did not lye in my power to give leave till I had informed you[r] worships. Last night he took his canno and whent away in the night and took Quominonoe the Companey slave with him, that is his son as he saith.</p>
</div></div>"
1531425380-1722,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-2,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-383,"<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197263921-div2-383""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197263921-div2titlemilestone-383"" id=""actrade-9780197263921-div2titlemilestone-383"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000380-title-"" id=""actrade-9780197263921-milestone-1128"" class=""lineMilestone""></span><b>380</b>. Thomas Willson<span class=""br""></span>Commenda, 24 March 1695/6</h2>

<p>This goes by returne of your canoe, by whom I received one chest, the other they4 keep their by reason the sea runs so high they could not take it in. I hope your worships doe not pay the canoemen that come from me, for I have paid them all along here, but of that gave you a caution in two letters before. I can advise you but of very little how affaires goes. That day the fight was. as I write you before, here came about two hundred of the Kings soldiers, when att the same time wee see from as far as Ampeny about a hundred blacks comeing upon the sands towards the Dutch fort, came very softly along, they were people that run from the camp for but very few had armes. Had the Kings soldiers came by <span id=""page194"" class=""page-break""><span id=""actrade-9780197263921-milestone-1129"">pg 194</span></span>the sea side they might have secured a great many of them, but they came out of the countrey hallowing and fireing as if they had been mad. There was not two minuites difference in their coming. The Dutch blacks just gott to their fort, the Kings people all enquireing after Addoome Sherrey in whom they were in pursuite. The poor people were very much tired with fighting and pursuing all that day. I gave them an anchor of Barbadoes rumm, and they beg soe heartily for powder, telling me they had none, and that they were going to Adoomes Sherreys croome, where there was a hundred gone before, that kept up along the countreys, that I was forc't to give them some, soe they lay downe till eleven a clock att night, then went for Adoomes Sherreys croome, but I can here of noe great exploits they have done their, only burnt one or two little ajacent croomes, and brought away some corne, that is some few of them that are come away, the rest remaine their still. His croome is on an island,<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-1130"" id=""legend-actrade-9780197263921-milestone-1130""><a href=""#paratextdiv-actrade-9780197263921-note-568"" id=""actrade-9780197263921-milestone-1130"" class=""milestoneText marker""><sup>113</sup></a></span> and that they cannot gett at itt without canoes, being very deep, so I suppose they may have belagured it. John Cabess as I wrote you before is come downe here, haveing about a hundred soldiers, few of them Commenda people, or his own, but most of them the Kings people, and Abonds [= Abon's], All things are seemingly att quiet here, John Cabess according to his order, sending up and downe to adjacent croomes, willing the people to return to their habitations, and due [= do] allegiance to their King, &amp; that now since the King had conquered his enemies, they might enjoy what they had in peace and quietness. Whether they doe this out of policy to trappan [= trepan]<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-1131"" id=""legend-actrade-9780197263921-milestone-1131""><a href=""#paratextdiv-actrade-9780197263921-note-569"" id=""actrade-9780197263921-milestone-1131"" class=""milestoneText marker""><sup>114</sup></a></span> the people, or whether to wrong the fort of his people,<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-1132"" id=""legend-actrade-9780197263921-milestone-1132""><a href=""#paratextdiv-actrade-9780197263921-note-570"" id=""actrade-9780197263921-milestone-1132"" class=""milestoneText marker""><sup>115</sup></a></span> I am not able to judge, but certaine it is a great many of his people are revolted from him, and went to Little Taggee both from this towne and all the adjacent croomes, whome they all did hope would prove conqueror. Both battalions stood to it bravely, their fell that day a great many men, here is a great many men killd of Commenda that I know. The Dutch are now as mute as mutton, keeping all very close within their fort.</p>
<p>PS. Pray send some paper for I have not a bitt.</p>
</div></div>"
1531435700-2238,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-2,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-555,"<div id=""contentRoot""></div>"
1531409175-914,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-2,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-113,"<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197263921-div2-113""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197263921-div2titlemilestone-113"" id=""actrade-9780197263921-div2titlemilestone-113"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000112-title-"" id=""actrade-9780197263921-milestone-447"" class=""lineMilestone""></span><b>112</b>. Henry Vincent<span class=""br""></span>Dickies Cove, 4 May 1697</h2>

<p>Yours of the 21 &amp; 22<sup>d</sup> ultimo have received, and sent immediately to Ainam, King Badue and Billy, the last of whom came but the others would not, returning answer that my predicessors had sent them such word as I, but they could never<span id=""page71"" class=""page-break""><span id=""actrade-9780197263921-milestone-448"">pg 71</span></span>see anything, soe would have the goods sent to them, which I refused to doe, but sent King Badue and the others word that if they would send me some pawnes [I] would send them some part of the goods, but they refused, soe [I] took two pawnes of an old Cabbasheer that lives in the towne and sent them 3 perpetuanoes, upon which on Saturday last King Badue and Billy came on to the sand but would not come to the Castle, soe I went to them and at last gott them to take a feit[i]ch to be true to the English and to keep any body from coming to molest them in getting of wood, or in trade or any way whatsoever, but on the contrary to help them in the aforesaid things, as also against anybody that should oppose them, and they made me take a feitich to protect them, which ended [the matter], I gave them the goods to the value of 3 bendyes, but their greatest pallaver was for 10 bendeyes more for the Cabbasheers, this being for the soldiers to lay by their armes, which they say Capt. Pepperell promised them at a pallaver with them,<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-449"" id=""legend-actrade-9780197263921-milestone-449""><a href=""#paratextdiv-actrade-9780197263921-note-280"" id=""actrade-9780197263921-milestone-449"" class=""milestoneText marker""><sup>246</sup></a></span> to which I answered I knew nothing of that nor had no orders for any such thing but would give them the 3 bendys, which at last they took, but put into my feitich that I would write to you and send them a true answer of what you wrote, with the full quantity of what you allowed them if any thing, but I did not know whether you would give them any thing or not. Captain Ainam did not come, but King Badue told me he would come and take a feitich if you would deliver up his cozen you have at Cabo Corso,<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-450"" id=""legend-actrade-9780197263921-milestone-450""><a href=""#paratextdiv-actrade-9780197263921-note-281"" id=""actrade-9780197263921-milestone-450"" class=""milestoneText marker""><sup>247</sup></a></span> but hope the paire will be as well. Captain Billy haveing begun to build in the towne, and he and King Badue are the Chief Cabbasheers in these parts, but they are much against Captain Dickie, and they will not have him to come here any more, if he should [it] would breed fresh troubles. This day have sent into the woods to gett what wood we can to burne shells. Mr Howard tells me there is timber enough downe to last the sawyers this month, soe please to send them, for we cannot remove nor doe any thing with it till they come. The Brandenburgh ship is come to Cape Tres Pointas from tradeing to windward, they saw no ship besides the Barbadoes man. I have herewith sent you the petitition of John Davis, he being one that was here at the fight<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-451"" id=""legend-actrade-9780197263921-milestone-451""><a href=""#paratextdiv-actrade-9780197263921-note-282"" id=""actrade-9780197263921-milestone-451"" class=""milestoneText marker""><sup>248</sup></a></span> the blacks doe not effect [= aifect] him.<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-452"" id=""legend-actrade-9780197263921-milestone-452""><a href=""#paratextdiv-actrade-9780197263921-note-283"" id=""actrade-9780197263921-milestone-452"" class=""milestoneText marker""><sup>249</sup></a></span> If you send for him please to send us somebody in his roome. I have also sent the Cabbasheers by this canoa.</p>
<p>PS. Please to send us 3 or 4 paire bandeleers or catuch [= cartouche] boxes and a screw to draw a muskett.<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-453"" id=""legend-actrade-9780197263921-milestone-453""><a href=""#paratextdiv-actrade-9780197263921-note-284"" id=""actrade-9780197263921-milestone-453"" class=""milestoneText marker""><sup>250</sup></a></span> As to other necessaryes referr you to the surveyors note and my last letter.</p>
<p><span id=""page72"" class=""page-break""><span id=""actrade-9780197263921-milestone-454"">pg 72</span></span>Pray send some writing paper by the canoa, for I have no more than what I herewith send you.</p>
</div></div>"
1531436421-2274,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-2,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-567,"<div id=""contentRoot""></div>"
1531410507-980,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-2,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-135,"<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197263921-div2-135""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197263921-div2titlemilestone-135"" id=""actrade-9780197263921-div2titlemilestone-135"" class=""lineMilestone""></span><span id=""page83"" class=""page-break""><span id=""actrade-9780197263921-milestone-526"">pg 83</span></span><span nearest-note="""" sortable-milestone=""000000134-title-"" id=""actrade-9780197263921-milestone-527"" class=""lineMilestone""></span><b>134</b>. Richard Sheldon<span class=""br""></span>Dickes Cove, 15 July 1698</h2>

<p>Being informed last night of a Briggantine to windward, I immediately dispatched a canoe away to learne advice of the Captain if he heard of any Companys shipps to windward, who advises me that he left on the 7<sup>th</sup> instant at Cesters a Company shipp, The Prince of Orrange, Capt. Daniell Commander, she waited only for wind and weather when he left. Here inclosed is two letters directed to your Worshipps, which I found tyed up in a bagg among some other papers of Mr Vincents.</p>
</div></div>"
1531415791-1244,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-2,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-223,"<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197263921-div2-223""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197263921-div2titlemilestone-223"" id=""actrade-9780197263921-div2titlemilestone-223"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000221-title-"" id=""actrade-9780197263921-milestone-731"" class=""lineMilestone""></span><b>221</b>. Thomas Johnson<span class=""br""></span>Succonde, 16 Aug. 1693</h2>

<p>This serves to informe you that I have been these two months sick and now since the unfortunate death of the Doctor Harding I grow wors[e]. I desire that you would be pleased to send me a Doctor for a short time</p>
<p>PS. Here is four Dutch interloopers in the road.</p>
</div></div>"
1531436962-2301,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-2,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-576,"<div id=""contentRoot""></div>"
1531407913-850,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-2,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-92,"<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197263921-div2-92""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197263921-div2titlemilestone-92"" id=""actrade-9780197263921-div2titlemilestone-92"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000091-title-"" id=""actrade-9780197263921-milestone-378"" class=""lineMilestone""></span><b>91</b>. John Pinck<span class=""br""></span>Dickies Cove, 6 Nov. 1695</h2>

<p>Yours of the 31<sup>st</sup> October have received, &amp; observe the contents therein. This you'l receive by Captain Huccamee. The palaver I had made up two days before he came, for a green perpetuano which they demanded, thinking it better to comply with them at this time, the Castle being downe about our ears two or three nights before this palaver happened. If Captain Billy would have been as great a rogue as Dickey they where to have come up and fight us, and because the other would not come, Dick would have come himself with what men he could have raised of his kindred, but none of them through Captain Billys perswasions be[ing] willing to come, he was forced to give over the attempt. Gentlemen, there being a Dutch interloper to windward who by the later end of this month will be ready to goe off, desire that youl please to give me liberty to come to Cabo Corso to clear all accompts, that I may take my passage home in him for Europe, you being very [ms. 'every'] sensible I have not injoyed my health since I have been in the country. So waiting your answer &amp; hopeing you'l grant my request.</p>
</div></div>"
1531424262-1667,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-2,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-364,"<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197263921-div2-364""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197263921-div2titlemilestone-364"" id=""actrade-9780197263921-div2titlemilestone-364"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000361-title-"" id=""actrade-9780197263921-milestone-1083"" class=""lineMilestone""></span><b>361</b>. Howsley Freeman<span class=""br""></span>Comenda, 1 Nov. 1695</h2>

<p>I have herewith sent downe the Dutch Gunner, who beleive will be verry servicable to you at Cabo Corso or elswhere. He is reputed to be a great artist in gunnery and one that understand fortifications very well. Notwithstanding I wrote in my last that I had panyared him, yet that was only done at the fellows request, to save him from the gallows, in case he should be retaken before he gott to Cabo Corso, <span id=""page185"" class=""page-break""><span id=""actrade-9780197263921-milestone-1084"">pg 185</span></span>but his w[h]ole design of comeing hither was purposely to serve the English, and he told both me &amp; Serjeant Willson that he was very much afraid they would fire at him from their fort when they see him come this way. He came to me early in the forenoon. The two markes of gold &amp; goods I received safe, but there wants to make up their pay 6a 8ta, which I shall deposite at pay day. Be pleased to send me some quils and papers, this being the last peice that I have by me.</p>
</div></div>"
